,subsystem,0_0,1_4_750pq,2_2_750pq,1_2_750pq,3_1_750pq,1_0_750pq,2_3_750pq,3_2_750pq,3_4_750pq,3_3_750pq,1_3_750pq,1_1_750pq
R15BPK,Alternate Carbon Metabolism,0.099921574316798,0.096396899512821,0.098574090233791,0.095901872926599,0.065539820782722,0.088720166447881,0.091591506748572,0.097292440471443,0.067708675316774,0.071865030678119,0.081166065748706,0.077353510210579
R1PK,Alternate Carbon Metabolism,0.099921574316798,0.096396899512821,0.098574090233791,0.095901872926599,0.065539820782722,0.088720166447881,0.091591506748572,0.097292440471443,0.067708675316774,0.071865030678119,0.081166065748706,0.077353510210579
R5PP,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
R5PPpp,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
R5Ptex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
RBFK,Cofactor and Prosthetic Group Biosynthesis,0.000164717633938,0.000160534734139,0.00016274638205,0.000132412149914,9.23670569201809E-05,0.000124853893748,0.00013556631882,0.000158938074173,8.54844179154542E-05,0.000100273265394,0.000119858633945,0.000123257129206
RBFSa,Cofactor and Prosthetic Group Biosynthesis,0.000597035267875,0.000584977842008,0.000593658933573,0.000524925872715,0.000375903484664,0.000494870654766,0.00052299586827,0.000581623808537,0.00036581307321,0.000407411578567,0.000468907941027,0.000467565822608
RBFSb,Cofactor and Prosthetic Group Biosynthesis,0.000298517633938,0.000292488921004,0.000296829466787,0.000262462936357,0.000187951742332,0.000247435327383,0.000261497934135,0.000290811904268,0.000182906536605,0.000203705789283,0.000234453970513,0.000233782911304
RBK,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
RBK_L1,Alternate Carbon Metabolism,6.57038873946889E-23,0,0,0,0,0,0,0,0,0,0,0
RBP4E,Alternate Carbon Metabolism,1.13071319454251E-22,0,0,0,0,0,0,0,0,0,0,0
REPHACCOAI,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
RFAMPtex,"Transport, Outer Membrane",0,0,0,0,0,0,0,0,0,0,0,0
RFAMPtpp,"Transport, Outer Membrane",0,0,0,0,0,0,0,0,0,0,0,0
RHAT1,Lipopolysaccharide Biosynthesis / Recycling,0,0,0,0,0,0,0,0,0,0,0,0
RHCCE,Methionine Metabolism,0.002432452443203,0.002380820068566,0.002440610006839,0.002328802822163,0.00145970442179,0.002125942265277,0.002215695149461,0.002378804219445,0.001502105936844,0.001641951176442,0.001917159237997,0.001814708138606
RIBabcpp,"Transport, Inner Membrane",2.40206422255046E-23,0,0,0,0,0,0,0,0,0,0,0
RIBtex,"Transport, Outer Membrane Porin",8.58372889768731E-24,0,0,0,0,0,0,0,0,0,0,0
RMI,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
RMK,Alternate Carbon Metabolism,1.49473542187684E-22,0,0,0,0,0,0,0,0,0,0,0
RMNtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
RMNtpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
RMPA,Alternate Carbon Metabolism,7.09506993417153E-23,0,0,0,0,0,0,0,0,0,0,0
RPE,Pentose Phosphate Pathway,-0.143080767621363,1.55066477925241,1.38906465975815,1.67837119156044,1.08999909685575,0.26067669997827,0.463845919442609,1.60808073622574,1.49567068932813,1.5096238096077,1.42209838188741,-0.215838664149899
RPI,Pentose Phosphate Pathway,-0.605960258889835,-1.43474297393505,-1.36687803318667,-1.49243533519437,-1.00895004121822,-0.740240356098762,-0.860122973284215,-1.46661212537497,-1.22348585829935,-1.25996118115043,-1.27571551108008,-0.433189365928155
RZ5PP,Cofactor and Prosthetic Group Biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0
S7PI,Lipopolysaccharide Biosynthesis / Recycling,0,0,0,0,0,0,0,0,0,0,0,0
SADH,Arginine and Proline Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
SADT2,Cysteine Metabolism,0.137478642751395,0.134915508835512,0.136347265668844,0.131004112656687,0.101205828694932,0.125072273822863,0.128378408803572,0.133919849345832,0.101927303628559,0.108394063441596,0.118704089403408,0.115871585845105
SARCOX,Glycine and Serine Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
SBTPD,Alternate Carbon Metabolism,1.57891440198586E-23,0,0,0,0,0,0,0,0,0,0,0
SBTptspp,"Transport, Inner Membrane",2.23678658762515E-23,0,0,0,0,0,0,0,0,0,0,0
SBTtex,"Transport, Outer Membrane Porin",2.23678658762515E-23,0,0,0,0,0,0,0,0,0,0,0
SDPDS,Threonine and Lysine Metabolism,0.204580888102923,0.202370493294205,0.205581193666719,0.200059957905734,0.145787450502215,0.188113219845577,0.193109601081291,0.202350600261345,0.149187153449798,0.157859350533267,0.175321020273041,0.168816569585249
SDPTA,Threonine and Lysine Metabolism,-0.204580888102923,-0.202370493294205,-0.205581193666719,-0.200059957905734,-0.145787450502215,-0.188113219845577,-0.193109601081291,-0.202350600261345,-0.149187153449798,-0.157859350533267,-0.175321020273041,-0.168816569585249
SELGTHR,Inorganic Ion Transport and Metabolism,5.97169702741889E-25,0,0,0,0,0,0,0,0,0,0,0
SELGTHR2,Inorganic Ion Transport and Metabolism,5.97169702741889E-25,0,0,0,0,0,0,0,0,0,0,0
SELGTHR3,Inorganic Ion Transport and Metabolism,5.97169702741889E-25,0,0,0,0,0,0,0,0,0,0,0
SELNPS,Unassigned,5.97169702741889E-25,0,0,0,0,0,0,0,0,0,0,0
SELR,Inorganic Ion Transport and Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
SELtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
SELtpp,Inorganic Ion Transport and Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
SEPHCHCS,Cofactor and Prosthetic Group Biosynthesis,1.48251654542605E-34,0,0,0,0,0,0,0,0,0,0,0
SERASr,Cofactor and Prosthetic Group Biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0
SERAT,Cysteine Metabolism,0.137478642751395,0.134915508835512,0.136347265668844,0.131004112656687,0.101205828694932,0.125072273822863,0.128378408803572,0.133919849345832,0.101927303628559,0.108394063441596,0.118704089403408,0.115871585845105
SERD_D,Glycine and Serine Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
SERD_L,Glycine and Serine Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
SERt2rpp,"Transport, Inner Membrane",4.31817518998207E-35,0,0,0,0,0,0,0,0,0,0,0
SERt4pp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
SERtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
SFGTHi,Cofactor and Prosthetic Group Biosynthesis,8.83446204645438E-24,0,0,0,0,0,0,0,0,0,0,0
SGDS,Arginine and Proline Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
SGSAD,Arginine and Proline Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
SHCHCS3,Cofactor and Prosthetic Group Biosynthesis,1.48251654542605E-34,0,0,0,0,0,0,0,0,0,0,0
SHCHD2,Cofactor and Prosthetic Group Biosynthesis,4.31864672323919E-06,4.21474389842171E-06,4.2867312866799E-06,4.06913535456709E-06,2.8159896240665E-06,3.79715328975785E-06,3.93791672734672E-06,4.18262900809764E-06,2.85365229819741E-06,3.09588403296145E-06,3.51479135169876E-06,3.38663848154388E-06
SHCHF,Cofactor and Prosthetic Group Biosynthesis,4.31864672323919E-06,4.21474389842171E-06,4.2867312866799E-06,4.06913535456709E-06,2.8159896240665E-06,3.79715328975785E-06,3.93791672734672E-06,4.18262900809764E-06,2.85365229819741E-06,3.09588403296145E-06,3.51479135169876E-06,3.38663848154388E-06
SHK3Dr,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",0.256041361210182,0.251701958434217,0.25620203310635,0.253035231946082,0.190688222735047,0.23907592404152,0.244353389031123,0.253920422800976,0.194493338624763,0.204788920648918,0.224165947310495,0.215819400022171
SHKK,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",0.256041361210182,0.251701958434217,0.25620203310635,0.253035231946082,0.190688222735047,0.23907592404152,0.244353389031123,0.253920422800976,0.194493338624763,0.204788920648918,0.224165947310495,0.215819400022171
SHSL1,Methionine Metabolism,0.102413295390454,0.101129137568268,0.102316614234278,0.098292629742657,0.076348814424376,0.094051650416356,0.096541781954133,0.100550872461895,0.07705794436755,0.081762953838902,0.089391785726268,0.086980131859141
SKMt2pp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
SKMtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
SLNTtex,"Transport, Outer Membrane Porin",1.19433940548378E-24,0,0,0,0,0,0,0,0,0,0,0
SLNTtpp,Inorganic Ion Transport and Metabolism,5.97169702741889E-25,0,0,0,0,0,0,0,0,0,0,0
SO2tex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
SO2tpp,Inorganic Ion Transport and Metabolism,4.13323529304751E-35,0,0,0,0,0,0,0,0,0,0,0
SO3tex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
SO4t2pp,Inorganic Ion Transport and Metabolism,0.137478642751395,0.134915508835512,0.136347265668844,0.131004112656687,0.101205828694932,0.125072273822863,0.128378408803572,0.133919849345832,0.101927303628559,0.108394063441596,0.118704089403408,0.115871585845105
SO4tex,"Transport, Outer Membrane Porin",0.137478642751395,0.134915508835512,0.136347265668844,0.131004112656687,0.101205828694932,0.125072273822863,0.128378408803572,0.133919849345832,0.101927303628559,0.108394063441596,0.118704089403408,0.115871585845105
SOTA,Arginine and Proline Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
SPMDAT1,Arginine and Proline Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
SPMDAT2,Arginine and Proline Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
SPMDabcpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
SPMDt3pp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
SPMDtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
SPMS,Arginine and Proline Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
SPODM,Unassigned,0,0,0,0,0,0,0,0,0,0,0,0
SPODMpp,Unassigned,0,0,0,0,0,0,0,0,0,0,0,0
SSALx,Arginine and Proline Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
SSALy,Arginine and Proline Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
SUCASPtpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
SUCBZL,Cofactor and Prosthetic Group Biosynthesis,1.48251654542605E-34,0,0,0,0,0,0,0,0,0,0,0
SUCBZS,Cofactor and Prosthetic Group Biosynthesis,1.48251654542605E-34,0,0,0,0,0,0,0,0,0,0,0
SUCCt2_2pp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
SUCCt2_3pp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
SUCCt3pp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
SUCCtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
SUCDi,Oxidative Phosphorylation,3.37387633658898,1.12129652974536,0.630540464189448,1.20593092172714,1.42846613587519,1.01514760980901,0.787107210353348,1.50721370554437,0.287537735316305,0.528341383401987,0.439370844165554,2.29370714152793
SUCFUMtpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
SUCMALtpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
SUCOAS,Citric Acid Cycle,-3.06687270508147,-0.817796898882887,-0.32264265628845,-0.907578334078745,-1.2063298709486,-0.525457017174255,-0.436964211954944,-1.20431223282113,-0.061292637498956,-0.288719079029818,-0.174658038166245,-1.85770666433401
SUCRtex,"Transport, Outer Membrane Porin",1.57891440198586E-23,0,0,0,0,0,0,0,0,0,0,0
SUCTARTtpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
SUCptspp,"Transport, Inner Membrane",1.57891440198586E-23,0,0,0,0,0,0,0,0,0,0,0
SULFACabcpp,"Transport, Inner Membrane",2.14901702861943E-36,0,0,0,0,0,0,0,0,0,0,0
SULFACtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
SULRi,,0.137478642751395,0.134915508835512,0.136347265668844,0.131004112656687,0.101205828694932,0.125072273822863,0.128378408803572,0.133919849345832,0.101927303628559,0.108394063441596,0.118704089403408,0.115871585845105
SULabcpp,Inorganic Ion Transport and Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
TAGURr,Alternate Carbon Metabolism,-4.81585046792579E-23,0,0,0,0,0,0,0,0,0,0,0
TALA,Pentose Phosphate Pathway,0,0,0,0.965716181686171,0.57668251844637,0.249887932808438,0.354111927249047,0.931014020621364,0.845089482228218,0.857214804185268,0,0
TARTD,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
TARTRDtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
TARTRt7pp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
TARTRtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
TARTt2_3pp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
TAUDO,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
TAURabcpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
TAURtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
TCYNTtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
TDP,Cofactor and Prosthetic Group Biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0
TDPADGAT,Cell Envelope Biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0
TDPAGTA,Cell Envelope Biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0
TDPDRE,Cell Envelope Biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0
TDPDRR,Cell Envelope Biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0
TDPGDH,Cell Envelope Biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0
TDSK,Lipopolysaccharide Biosynthesis / Recycling,0.01167,0.011509008675036,0.011694690574585,0.011342994602378,0.008336870543758,0.010691519660099,0.010983721604817,0.011501999979194,0.008497130979863,0.009021356904234,0.009994974422692,0.009640028976736
TGBPA,Alternate Carbon Metabolism,5.5246690078951E-23,0,0,0,0,0,0,0,0,0,0,0
THD2pp,Oxidative Phosphorylation,0,0,0,0,0,4.38269321903138,4.00753395448766,0,0,0,0,0
THDPS,Threonine and Lysine Metabolism,0.204580888102923,0.202370493294205,0.205581193666719,0.200059957905734,0.145787450502215,0.188113219845577,0.193109601081291,0.202350600261345,0.149187153449798,0.157859350533267,0.175321020273041,0.168816569585249
THFAT,Folate Metabolism,4.52736149964156E-05,4.45000811512948E-05,4.55839023207466E-05,4.33438987739628E-05,2.68394754414793E-05,3.94756671431783E-05,4.1194626103107E-05,4.43398200473324E-05,2.76723112425216E-05,3.02784456127645E-05,3.55284625967838E-05,3.35952184344134E-05
THMDt2pp,,0,0,0,0,0,0,0,0,0,0,0,0
THMDt2rpp,,-2.50791815544373E-35,0,0,0,0,0,0,0,0,0,0,0
THMDtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
THMabcpp,"Transport, Inner Membrane",7.52640992113735E-54,0,0,0,0,0,0,0,0,0,0,0
THMtex,"Transport, Outer Membrane Porin",3.09236415424038E-57,0,0,0,0,0,0,0,0,0,0,0
THRA2i,,0,0,0,0,0,0,0,0,0,0,0,0
THRAi,,0,0,0,0,0,0,0,0,0,0,0,0
THRD,Glycine and Serine Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
THRD_L,"Valine, Leucine, and Isoleucine Metabolism",0.200586228139935,0.199193788092932,0.201526098442804,0.194871330361658,0.147578203954905,0.184963456008637,0.189780454631289,0.198121126336773,0.149821005039465,0.158697287653316,0.17442951024793,0.169036275013128
THRPtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
THRS,Threonine and Lysine Metabolism,0.378806346289494,0.374470300002767,0.380163034318604,0.370741661647567,0.275698923034612,0.350195888271738,0.359006498431913,0.374866049421462,0.281199239955422,0.297180374012472,0.327616543850148,0.31627099351672
THRabcpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
THRt2pp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
THRt2rpp,"Transport, Inner Membrane",-3.54942157258684E-26,0,0,0,0,0,0,0,0,0,0,0
THRt4pp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
THRtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
THYMt3pp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
THYMtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
TKT1,Pentose Phosphate Pathway,0.056494224175647,0.901196932549205,0.822647291965733,0.965716181686171,0.640350904007714,0.249887932808438,0.354111927249047,0.931014020621364,0.845089482228218,0.857214804185268,0.823142457111668,0
TKT2,Pentose Phosphate Pathway,-0.19957499179701,0.649467846703203,0.566417367792416,0.712655009874264,0.449648192848033,0.010788767169833,0.109733992193562,0.677066715604377,0.650581207099913,0.652409005422429,0.598955924775741,-0.215838664149899
TMAOR1,Oxidative Phosphorylation,0,0,0,0,0,0,0,0,0,0,0,0
TMAOR1pp,Oxidative Phosphorylation,0,0,0,0,0,0,0,0,0,0,0,0
TMAOR2,Oxidative Phosphorylation,0,0,0,0,0,0,0,0,0,0,0,0
TMAOR2pp,Oxidative Phosphorylation,2.96523477154626E-57,0,0,0,0,0,0,0,0,0,0,0
TMAOtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
TMAtex,"Transport, Outer Membrane Porin",-3.36446599496913E-57,0,0,0,0,0,0,0,0,0,0,0
TMDK1,Nucleotide Salvage Pathway,0,0,0,0,0,0,0,0,0,0,0,0
TMDPP,Nucleotide Salvage Pathway,0,0,0,0,0,0,0,0,0,0,0,0
TMDS,Nucleotide Salvage Pathway,0.018518809854437,0.018508749830503,0.018520131231098,0.0184954404178,0.017172373673386,0.018405410767548,0.018454224914496,0.018508251304832,0.017317765066648,0.017722565567914,0.018216491409872,0.018071532600896
TMK,Cofactor and Prosthetic Group Biosynthesis,7.52778060839225E-54,0,0,0,0,0,0,0,0,0,0,0
TMPK,Cofactor and Prosthetic Group Biosynthesis,1.33983598971481E-05,1.60663046881725E-05,1.6301860583853E-05,1.56614647832964E-05,8.34017846242949E-06,1.18480694101655E-05,1.29102033732845E-05,1.60304984242534E-05,9.14941624391837E-06,1.02363370137581E-05,1.21736110906858E-05,9.28794004371642E-06
TMPPP,Cofactor and Prosthetic Group Biosynthesis,1.33983598971481E-05,1.60663046881725E-05,1.6301860583853E-05,1.56614647832964E-05,8.34017846242949E-06,1.18480694101655E-05,1.29102033732845E-05,1.60304984242534E-05,9.14941624391837E-06,1.02363370137581E-05,1.21736110906858E-05,9.28794004371642E-06
TPI,Glycolysis/Gluconeogenesis,6.01192134824818,4.32348690923457,2.23750249001535,-0.086646046224201,0,-0.081664375644951,-0.083896345741835,-0.087856364370608,-0.064895470850118,-0.068898146790219,1.1330655424047,2.43262194305275
TPRDCOAS,Cofactor and Prosthetic Group Biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0
TRE6PH,Alternate Carbon Metabolism,5.74018901912955E-23,0,0,0,0,0,0,0,0,0,0,0
TRE6PP,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
TRE6PS,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
TREH,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
TREHpp,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
TREptspp,"Transport, Inner Membrane",5.74018901912955E-23,0,0,0,0,0,0,0,0,0,0,0
TREtex,"Transport, Outer Membrane Porin",1.57891440198586E-23,0,0,0,0,0,0,0,0,0,0,0
TRPAS2,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",0,0,0,0,0,0,0,0,0,0,0,0
TRPS1,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",0.040303597073838,0.039934606778855,0.040341019204514,0.039184920833132,0.031730704316341,0.037811346808919,0.038614360902738,0.039758796484755,0.031869441981402,0.033710193749658,0.036316872329215,0.035412716835176
TRPS2,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",0,0,0,0,0,0,0,0,0,0,0,0
TRPS3,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",0,0,0,0,0,0,0,0,0,0,0,0
TRPt2rpp,"Transport, Inner Membrane",-5.1340752624274E-35,0,0,0,0,0,0,0,0,0,0,0
TRPtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
TRSARr,Alternate Carbon Metabolism,7.59097482519384E-23,0,0,0,0,0,0,0,0,0,0,0
TSULabcpp,Inorganic Ion Transport and Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
TSULtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
TTDCAtexi,"Transport, Outer Membrane",0,0,0,0,0,0,0,0,0,0,0,0
TTDCEAtexi,"Transport, Outer Membrane",0,0,0,0,0,0,0,0,0,0,0,0
TTRCYCtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
TTRCYCtpp,"Transport, Outer Membrane",0,0,0,0,0,0,0,0,0,0,0,0
TUNGSabcpp,Inorganic Ion Transport and Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
TUNGStex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
TYMtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
TYRL,Cofactor and Prosthetic Group Biosynthesis,1.33983598971481E-05,1.60663046881725E-05,1.6301860583853E-05,1.56614647832964E-05,8.34017846242949E-06,1.18480694101655E-05,1.29102033732845E-05,1.60304984242534E-05,9.14941624391837E-06,1.02363370137581E-05,1.21736110906858E-05,9.28794004371642E-06
TYROXDApp,Nitrogen Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
TYRPpp,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",0,0,0,0,0,0,0,0,0,0,0,0
TYRPtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
TYRTA,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",-0.095430779315261,-0.093627459685005,-0.095694700422718,-0.094881494866353,-0.06995067441499,-0.089030123946219,-0.091074522629671,-0.09502651935733,-0.071954128398452,-0.075440259953866,-0.083033186273259,-0.079262218748356
TYRt2rpp,"Transport, Inner Membrane",-1.62604593989412E-34,0,0,0,0,0,0,0,0,0,0,0
TYRtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
ThDPAT,Cofactor and Prosthetic Group Biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0
UAAGDS,Cell Envelope Biosynthesis,0.0166728,0.016442793473619,0.01670807515098,0.01620561100313,0.011910794790229,0.015274855954489,0.015692321642912,0.016432780227344,0.012139757103776,0.012888712887139,0.014279709473407,0.01377260283833
UACGALPpp,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
UACGAMPpp,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
UACGAMtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
UACMAMO,Cell Envelope Biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0
UAG2E,Cell Envelope Biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0
UAGCVT,Cell Envelope Biosynthesis,0.0166728,0.016442793473619,0.01670807515098,0.01620561100313,0.011910794790229,0.015274855954489,0.015692321642912,0.016432780227344,0.012139757103776,0.012888712887139,0.014279709473407,0.01377260283833
UAGDP,Cell Envelope Biosynthesis,0.0566856,0.055903604297309,0.05680553145113,0.055097211211017,0.040495330667974,0.051932751229176,0.053352086495457,0.055869560413075,0.041273776167277,0.043820139582747,0.048549367792197,0.046825263630132
UAGPT3,Cell Envelope Biosynthesis,0.0166728,0.016442793473619,0.01670807515098,0.01620561100313,0.011910794790229,0.015274855954489,0.015692321642912,0.016432780227344,0.012139757103776,0.012888712887139,0.014279709473407,0.01377260283833
UAMAGS,Cell Envelope Biosynthesis,0.0166728,0.016442793473619,0.01670807515098,0.01620561100313,0.011910794790229,0.015274855954489,0.015692321642912,0.016432780227344,0.012139757103776,0.012888712887139,0.014279709473407,0.01377260283833
UAMAS,Cell Envelope Biosynthesis,0.0166728,0.016442793473619,0.01670807515098,0.01620561100313,0.011910794790229,0.015274855954489,0.015692321642912,0.016432780227344,0.012139757103776,0.012888712887139,0.014279709473407,0.01377260283833
UAPGR,Cell Envelope Biosynthesis,0.0166728,0.016442793473619,0.01670807515098,0.01620561100313,0.011910794790229,0.015274855954489,0.015692321642912,0.016432780227344,0.012139757103776,0.012888712887139,0.014279709473407,0.01377260283833
UDCPDP,Cell Envelope Biosynthesis,0.0166728,0.016442793473619,0.01670807515098,0.01620561100313,0.011910794790229,0.015274855954489,0.015692321642912,0.016432780227344,0.012139757103776,0.012888712887139,0.014279709473407,0.01377260283833
UDCPDPS,Cofactor and Prosthetic Group Biosynthesis,3.3E-05,3.25447546080695E-05,3.30698191055097E-05,3.20753060735628E-05,2.35746981957173E-05,3.02330890131319E-05,3.10593670059078E-05,3.25249356738128E-05,2.40278768068105E-05,2.55102637394794E-05,2.82634238173803E-05,2.72597220421826E-05
UDCPDPpp,Cell Envelope Biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0
UDCPPtppi,Lipopolysaccharide Biosynthesis / Recycling,0,0,0,0,0,0,0,0,0,0,0,0
UDPACGALtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
UDPG4E,Alternate Carbon Metabolism,-4.50103397720582E-23,0,0,0,0,0,0,0,0,0,0,0
UDPGALM,Cell Envelope Biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0
UDPGALPpp,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
UDPGALtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
UDPGD,Cell Envelope Biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0
UDPGDC,Lipopolysaccharide Biosynthesis / Recycling,0,0,0,0,0,0,0,0,0,0,0,0
UDPGLCURtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
UDPGPpp,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
UDPGtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
UDPKAAT,Lipopolysaccharide Biosynthesis / Recycling,0,0,0,0,0,0,0,0,0,0,0,0
UGLCURPpp,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
UGLT,Alternate Carbon Metabolism,4.50103397720582E-23,0,0,0,0,0,0,0,0,0,0,0
UGLYCH,Nitrogen Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
